"PROJECT_ID","cnt.x","mean_no3.x","SAMPLE_ID","SAMP_DATE","LABNO","WUWN","GROUP_ID","YEAR","COUNTY","TOWNSHIP","TOWN","RANGE","RANGE_DIR","SECTION","QS","QQS","pH_Qual","pH","pH_Rel","Cond_Qual","Conductivity","Cond_Rel","Alk_Qual","Alkalinity","Alk_Rel","Thard_Qual","Total.Hardness","Thard_Rel","NO3_Qual","Nitrate","NO3_Rel","Cl_Qual","Chloride","Cl_Rel","SI_Qual","SI","SI_Rel","Bact_Qual","Bacteria","Bact_Rel","Ecoli_Qual","Ecoli","Ecoli_Rel","Tri_Qual","Triazine","Tri_Rel","DACT_Qual","DACT","DACT_Rel","As_Qual","Arsenic","As_Rel","Ca_Qual","Calcium","Ca_Rel","Cu_Qual","Copper","Cu_Rel","Fe_Qual","Iron","Fe_Rel","K_Qual","Potassium","K_Rel","Mg_Qual","Magnesium","Mg_Rel","Mn_Qual","Manganese","Mn_Rel","Na_Qual","Sodium","Na_Rel","Pb_Qual","Lead","Pb_Rel","SO4_Qual","Sulfate","SO4_Rel","Zn_Qual","Zinc","Zn_Rel","COMMENT","PROJECT_ID.1","LONGITUDE","LATITUDE","cnt.y","cnt_Thard","THard","cnt","mean_no3.y","DATE","X..i...1.x","NO3_PVALUE","NO3_SLOPE","mean_Cl.y","CL_PVALUE","CL_SLOPE","Nitrate_mean","Alkalinity_mean","pH_mean","Conductivity_mean","THard_mean","Chloride_mean","cnt_mean","Nitrate_median","Alkalinity_median","pH_median","Conductivity_median","THard_median","Chloride_median","cnt_median","Nitrate_min","Alkalinity_min","pH_min","Conductivity_min","THard_min","Chloride_min","cnt_min","Nitrate_max","Alkalinity_max","pH_max","Conductivity_max","THard_max","Chloride_max","cnt_max","Nitrate_sum","Alkalinity_sum","pH_sum","Conductivity_sum","THard_sum","Chloride_sum","cnt_sum","Nitrate_sd","Alkalinity_sd","pH_sd","Conductivity_sd","THard_sd","Chloride_sd","cnt_sd","nitrate_diff"
91531,13,9.915384615,98934,"5/15/2017","17-187-5","",433,2017,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,7.44,1,NA,776,1,NA,322,1,"",402,1,"",6.1,1,"",15.3,1,NA,0.2,1,NA,1,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,402,1,9.915384615,"5/15/2017","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91531,13,9.915384615,103152,"3/12/2018","18-65-67","",450,2018,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,7.48,1,NA,674,1,NA,334,1,"",402,1,"",7.9,1,"",19.4,1,NA,0.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,402,1,9.915384615,"3/12/2018","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91531,13,9.915384615,113011,"10/21/2019","1900574-10","",487,2019,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,7.49,1,NA,688,1,NA,334,1,"",369,1,"",4.7,1,"",12.6,1,NA,0.2,1,NA,1,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,369,1,9.915384615,"10/21/2019","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91531,13,9.915384615,118611,"11/9/2020","2000594-15","",523,2020,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,8.09,1,NA,910,1,NA,396,1,"",462,1,"",14.2,1,"",29.1,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,462,1,9.915384615,"11/9/2020","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91531,13,9.915384615,122506,"7/12/2021","2100362-17","",545,2021,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,7.96,1,NA,799,1,NA,364,1,"",408,1,"",9.4,1,"",19,1,NA,0.8,1,NA,1,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,408,1,9.915384615,"7/12/2021","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91531,13,9.915384615,131996,"10/24/2022","2200650-BB","",588,2022,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,8.04,1,NA,886,1,NA,379,1,"",468,NA,"",15.5,1,"",27.2,1,NA,0.9,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,468,1,9.915384615,"10/24/2022","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91531,13,9.915384615,139841,"10/16/2023","2300619-09","",622,2023,"KEWAUNEE","LINCOLN",25,24,"E",29,"SW","NW",NA,7.99,1,NA,886,1,NA,370,1,"",464,1,"",19.4,1,"",26.1,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91531,-87.62253506,44.61048586,1,0,464,1,9.915384615,"10/16/2023","df1$Nitrate",0.023987534,0.916666667,20.85384615,0.24638736,0.891666667,9.91538461538462,345.692307692308,7.80923076923077,766.307692307692,407.384615384615,20.8538461538462,1,7.9,344,7.8,742,402,19.4,1,2.9,288,7.44,592,288,10.8,1,22.5,396,8.35,910,492,39.4,1,128.9,4494,101.52,9962,5296,271.1,13,6.18275102655851,28.2912961155447,0.284237621790335,101.862967277437,54.3760646815895,7.90618063970792,0,19.6
91539,4,0.525,61494,"11/7/2005","40305053","",276,2005,"KEWAUNEE","AHNAPEE",25,25,"E",29,"NW","SW",NA,8.36,1,NA,833,1,NA,344,1,"",452,1,"",0.5,1,"",65.5,1,NA,1.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91539,-87.60229629,44.61288773,1,0,452,1,0.525,"11/7/2005","df1$Nitrate",1,-0.033333333,57.025,0.089429359,-5.35,0.525,345.25,7.985,819.25,433.75,57.025,1,0.55,344,7.945,812.5,433.5,56.35,1,0.2,332,7.69,786,416,49.9,1,0.8,361,8.36,866,452,65.5,1,2.1,1381,31.94,3277,1735,228.1,4,0.25,11.9268604418766,0.328278337187616,37.5177735657826,14.8408220796558,7.07454356596004,0,0.6
91539,4,0.525,82141,"5/7/2012","372797","",1,2012,"KEWAUNEE","AHNAPEE",25,25,"E",29,"NW","SW",NA,7.69,1,NA,866,1,NA,344,1,"",436,1,"",0.8,1,"",60,1,NA,0.5,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91539,-87.60229629,44.61288773,1,0,436,1,0.525,"5/7/2012","df1$Nitrate",1,-0.033333333,57.025,0.089429359,-5.35,0.525,345.25,7.985,819.25,433.75,57.025,1,0.55,344,7.945,812.5,433.5,56.35,1,0.2,332,7.69,786,416,49.9,1,0.8,361,8.36,866,452,65.5,1,2.1,1381,31.94,3277,1735,228.1,4,0.25,11.9268604418766,0.328278337187616,37.5177735657826,14.8408220796558,7.07454356596004,0,0.6
91539,4,0.525,88359,"4/28/2014","84-14-101","",394,2014,"KEWAUNEE","AHNAPEE",25,25,"E",29,"NW","SW",NA,8.16,1,NA,792,1,NA,332,1,"",416,1,"",0.2,1,"",52.7,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"",0.007,1,"",84.1,1,"",0.053,1,"",0.014,3,"",3.2,1,"",54.7,1,"",0.003,1,NA,13.1,1,"<",0.005,1,NA,42.1,1,"",0.05,1,"",91539,-87.60229629,44.61288773,1,0,416,1,0.525,"4/28/2014","df1$Nitrate",1,-0.033333333,57.025,0.089429359,-5.35,0.525,345.25,7.985,819.25,433.75,57.025,1,0.55,344,7.945,812.5,433.5,56.35,1,0.2,332,7.69,786,416,49.9,1,0.8,361,8.36,866,452,65.5,1,2.1,1381,31.94,3277,1735,228.1,4,0.25,11.9268604418766,0.328278337187616,37.5177735657826,14.8408220796558,7.07454356596004,0,0.6
91539,4,0.525,113068,"10/21/2019","1900574-67","",487,2019,"KEWAUNEE","AHNAPEE",25,25,"E",29,"NW","SW",NA,7.73,1,NA,786,1,NA,361,1,"",431,1,"",0.6,1,"",49.9,1,NA,0.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"",0.006,1,"",74.2,1,"",0.0125,1,"<",0.01,5,"",3.2,1,"",52.5,1,"",0.002,1,NA,16.5,1,"<",0.005,1,NA,39.86,1,"",0.022,1,"",91539,-87.60229629,44.61288773,1,0,431,1,0.525,"10/21/2019","df1$Nitrate",1,-0.033333333,57.025,0.089429359,-5.35,0.525,345.25,7.985,819.25,433.75,57.025,1,0.55,344,7.945,812.5,433.5,56.35,1,0.2,332,7.69,786,416,49.9,1,0.8,361,8.36,866,452,65.5,1,2.1,1381,31.94,3277,1735,228.1,4,0.25,11.9268604418766,0.328278337187616,37.5177735657826,14.8408220796558,7.07454356596004,0,0.6
91540,7,0.314285714,84850,"3/18/2013","67-13-51","AA965",380,2013,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,8.26,1,NA,660,1,NA,332,1,"",376,1,"<",0.05,1,"",10.5,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91540,-87.60229629,44.61288773,1,0,376,1,0.314285714,"3/18/2013","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91540,7,0.314285714,88277,"4/28/2014","84-14-19","AA965",394,2014,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,8.01,1,NA,705,1,NA,336,1,"",396,1,"",0.1,1,"",14.8,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,3,"",0.01,1,"",0.1,5,"",0.298,1,"",0.009,5,"",0.3,1,"<",0.1,5,"<",0.001,1,NA,187.4,5,"<",0.005,1,NA,39,1,"",0.035,1,"",91540,-87.60229629,44.61288773,1,0,396,1,0.314285714,"4/28/2014","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91540,7,0.314285714,92227,"6/8/2015","15-180-72","AA965",410,2015,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,7.91,1,NA,682,1,NA,344,1,"",392,1,"",0.2,1,"",15.5,1,NA,0.7,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91540,-87.60229629,44.61288773,1,0,392,1,0.314285714,"6/8/2015","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91540,7,0.314285714,96015,"6/6/2016","16-221-127","",425,2016,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,8.45,1,NA,657,1,NA,344,1,"",374,1,"<",0.05,1,"",13,1,NA,1.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,3,"",0.006,1,"",0.3,5,"",0.044,1,"",0.01,5,"",0.6,1,"",0.1,5,"<",0.001,1,NA,175.6,5,"<",0.002,1,NA,33.2,1,"",0.03,1,"",91540,-87.60229629,44.61288773,1,0,374,1,0.314285714,"6/6/2016","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91540,7,0.314285714,103159,"3/12/2018","18-65-74","AA965",450,2018,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,7.65,1,NA,754,1,NA,362,1,"",451,1,"",1.7,1,"",30.4,1,NA,0.5,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91540,-87.60229629,44.61288773,1,0,451,1,0.314285714,"3/12/2018","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91540,7,0.314285714,113016,"10/21/2019","1900574-15","",487,2019,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,7.71,1,NA,679,1,NA,343,1,"",366,1,"<",0.05,1,"",9.3,1,NA,0.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"",0.008,1,"",0.3,5,"",0.0154,1,"",0.018,5,"",0.5,1,"",0.1,5,"<",0.001,1,NA,167.9,5,"<",0.005,1,NA,30.11,1,"",0.021,1,"",91540,-87.60229629,44.61288773,1,0,366,1,0.314285714,"10/21/2019","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91540,7,0.314285714,118623,"11/9/2020","2000594-27","",523,2020,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SE",NA,8.34,1,NA,698,1,NA,342,1,"",378,1,"<",0.05,1,"",15.9,1,NA,1.1,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,3,"",0.005,1,"",0.4,5,"",0.0137,1,"",0.033,5,"",0.5,1,"",0.2,5,"<",0.001,1,NA,185.4,5,"<",0.005,1,NA,37.51,1,"",0.006,1,"",91540,-87.60229629,44.61288773,1,0,378,1,0.314285714,"11/9/2020","df1$Nitrate",1,0,15.62857143,0.548005572,0.7,0.314285714285714,343.285714285714,8.04714285714286,690.714285714286,390.428571428571,15.6285714285714,1,0.05,343,8.01,682,378,14.8,1,0.05,332,7.65,657,366,9.3,1,1.7,362,8.45,754,451,30.4,1,2.2,2403,56.33,4835,2733,109.4,7,0.613537750614069,9.42893217203104,0.312234649247126,33.0540682605247,28.6697119091277,6.97894793544946,0,1.65
91541,4,0.05,81095,"11/14/2011","613-11-21","",364,2011,"KEWAUNEE","AHNAPEE",25,25,"E",30,"NE","SE",NA,8.09,1,NA,669,1,NA,348,1,"",384,1,"<",0.05,1,"",14.2,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91541,-87.50060302,44.61220943,1,0,384,1,0.05,"11/14/2011","df1$Nitrate",NA,0,14.225,0.308179547,0.416666667,0.05,305.5,8.1825,687.5,383.5,14.225,1,0.05,345.5,8.21,693,384,14.25,1,0.05,183,8.09,669,373,13.5,1,0.05,348,8.22,695,393,14.9,1,0.2,1222,32.73,2750,1534,56.9,4,0,81.700673191841,0.0618465843842654,12.396235987858,8.18535277187245,0.57373048260195,0,0
91541,4,0.05,114059,"1/13/2020","2000020-07","SS781",1,2020,"KEWAUNEE","AHNAPEE",25,25,"E",30,"NE","SE",NA,8.22,1,NA,692,1,NA,348,1,"",373,1,"<",0.05,1,"",13.5,1,NA,1,1,NA,0,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91541,-87.50060302,44.61220943,1,0,373,1,0.05,"1/13/2020","df1$Nitrate",NA,0,14.225,0.308179547,0.416666667,0.05,305.5,8.1825,687.5,383.5,14.225,1,0.05,345.5,8.21,693,384,14.25,1,0.05,183,8.09,669,373,13.5,1,0.05,348,8.22,695,393,14.9,1,0.2,1222,32.73,2750,1534,56.9,4,0,81.700673191841,0.0618465843842654,12.396235987858,8.18535277187245,0.57373048260195,0,0
91541,4,0.05,124854,"11/15/2021","2100688-93","SS781",558,2021,"KEWAUNEE","AHNAPEE",25,25,"E",30,"NE","SE",NA,8.21,1,NA,695,1,NA,183,1,"",384,1,"<",0.05,1,"",14.3,1,NA,0.7,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91541,-87.50060302,44.61220943,1,0,384,1,0.05,"11/15/2021","df1$Nitrate",NA,0,14.225,0.308179547,0.416666667,0.05,305.5,8.1825,687.5,383.5,14.225,1,0.05,345.5,8.21,693,384,14.25,1,0.05,183,8.09,669,373,13.5,1,0.05,348,8.22,695,393,14.9,1,0.2,1222,32.73,2750,1534,56.9,4,0,81.700673191841,0.0618465843842654,12.396235987858,8.18535277187245,0.57373048260195,0,0
91541,4,0.05,136475,"7/10/2023","2300372-89","SS781",607,2023,"KEWAUNEE","AHNAPEE",25,25,"E",30,"NE","SE",NA,8.21,1,NA,694,1,NA,343,1,"",393,1,"<",0.05,1,"",14.9,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91541,-87.50060302,44.61220943,1,0,393,1,0.05,"7/10/2023","df1$Nitrate",NA,0,14.225,0.308179547,0.416666667,0.05,305.5,8.1825,687.5,383.5,14.225,1,0.05,345.5,8.21,693,384,14.25,1,0.05,183,8.09,669,373,13.5,1,0.05,348,8.22,695,393,14.9,1,0.2,1222,32.73,2750,1534,56.9,4,0,81.700673191841,0.0618465843842654,12.396235987858,8.18535277187245,0.57373048260195,0,0
91546,4,1.7875,95936,"6/6/2016","16-221-46","",425,2016,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SW",NA,7.96,1,NA,557,1,NA,319,1,"",278,1,"<",0.05,1,"",5,1,NA,0.5,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91546,-87.61236706,44.61453779,1,0,278,1,1.7875,"6/6/2016","df1$Nitrate",0.734095182,0.541666667,14.925,0.308179547,2.766666667,1.7875,333,7.81,686.25,365.25,14.925,1,2.25,331.5,7.76,702.5,391,18.05,1,0.05,319,7.37,557,278,5,1,2.6,350,8.35,783,401,18.6,1,7.15,1332,31.24,2745,1461,59.7,4,1.17641758459032,13.2916013582513,0.435966359558472,94.7043645597533,58.3802192527572,6.63193033739047,0,2.55
91546,4,1.7875,98969,"5/15/2017","17-187-40","",433,2017,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SW",NA,7.37,1,NA,783,1,NA,327,1,"",401,1,"",2.6,1,"",18.5,1,NA,0.1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91546,-87.61236706,44.61453779,1,0,401,1,1.7875,"5/15/2017","df1$Nitrate",0.734095182,0.541666667,14.925,0.308179547,2.766666667,1.7875,333,7.81,686.25,365.25,14.925,1,2.25,331.5,7.76,702.5,391,18.05,1,0.05,319,7.37,557,278,5,1,2.6,350,8.35,783,401,18.6,1,7.15,1332,31.24,2745,1461,59.7,4,1.17641758459032,13.2916013582513,0.435966359558472,94.7043645597533,58.3802192527572,6.63193033739047,0,2.55
91546,4,1.7875,103170,"3/12/2018","18-65-85","",450,2018,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SW",NA,7.56,5,NA,690,5,NA,336,5,"",389,5,"",2.1,5,"",17.6,5,NA,0.3,5,NA,0,5,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91546,-87.61236706,44.61453779,1,0,389,1,1.7875,"3/12/2018","df1$Nitrate",0.734095182,0.541666667,14.925,0.308179547,2.766666667,1.7875,333,7.81,686.25,365.25,14.925,1,2.25,331.5,7.76,702.5,391,18.05,1,0.05,319,7.37,557,278,5,1,2.6,350,8.35,783,401,18.6,1,7.15,1332,31.24,2745,1461,59.7,4,1.17641758459032,13.2916013582513,0.435966359558472,94.7043645597533,58.3802192527572,6.63193033739047,0,2.55
91546,4,1.7875,124894,"11/15/2021","2100688-BI","",558,2021,"KEWAUNEE","LINCOLN",25,24,"E",29,"NE","SW",NA,8.35,1,NA,715,1,NA,350,1,"",393,1,"",2.4,1,"",18.6,1,NA,1.1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91546,-87.61236706,44.61453779,1,0,393,1,1.7875,"11/15/2021","df1$Nitrate",0.734095182,0.541666667,14.925,0.308179547,2.766666667,1.7875,333,7.81,686.25,365.25,14.925,1,2.25,331.5,7.76,702.5,391,18.05,1,0.05,319,7.37,557,278,5,1,2.6,350,8.35,783,401,18.6,1,7.15,1332,31.24,2745,1461,59.7,4,1.17641758459032,13.2916013582513,0.435966359558472,94.7043645597533,58.3802192527572,6.63193033739047,0,2.55
